Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01930.01","Peppermint, spearmint","2015","2015","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01930.01","Peppermint, spearmint","2016","2016","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01930.01","Peppermint, spearmint","2017","2017","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01930.01","Peppermint, spearmint","2018","2018","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01930.01","Peppermint, spearmint","2019","2019","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01930.01","Peppermint, spearmint","2020","2020","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01930.01","Peppermint, spearmint","2021","2021","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01930.01","Peppermint, spearmint","2022","2022","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1961","1961","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1962","1962","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1963","1963","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1964","1964","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1965","1965","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1966","1966","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1967","1967","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1968","1968","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1969","1969","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1970","1970","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1971","1971","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1972","1972","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1973","1973","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1974","1974","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1975","1975","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1976","1976","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1977","1977","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1978","1978","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1979","1979","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1980","1980","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1981","1981","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1982","1982","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1983","1983","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1984","1984","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1985","1985","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1986","1986","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1987","1987","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1988","1988","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1989","1989","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1990","1990","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1991","1991","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1992","1992","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1993","1993","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1994","1994","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1995","1995","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1996","1996","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1997","1997","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1998","1998","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","1999","1999","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2000","2000","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2001","2001","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2002","2002","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2003","2003","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2004","2004","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2005","2005","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2006","2006","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2007","2007","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2008","2008","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2009","2009","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2010","2010","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2011","2011","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2012","2012","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2013","2013","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2014","2014","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2015","2015","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2016","2016","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2017","2017","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2018","2018","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2019","2019","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2020","2020","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2021","2021","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01359.01","Persimmons","2022","2022","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1961","1961","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1962","1962","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1963","1963","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1964","1964","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1965","1965","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1966","1966","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1967","1967","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1968","1968","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1969","1969","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1970","1970","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1971","1971","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1972","1972","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1973","1973","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1974","1974","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1975","1975","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1976","1976","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1977","1977","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1978","1978","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1979","1979","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1980","1980","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1981","1981","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1982","1982","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1983","1983","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1984","1984","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1985","1985","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1986","1986","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1987","1987","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1988","1988","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1989","1989","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1990","1990","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1991","1991","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1992","1992","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1993","1993","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1994","1994","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1995","1995","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1996","1996","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1997","1997","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1998","1998","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","1999","1999","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2000","2000","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2001","2001","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2002","2002","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2003","2003","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2004","2004","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2005","2005","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2006","2006","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2007","2007","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2008","2008","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2009","2009","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2010","2010","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2011","2011","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2012","2012","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2013","2013","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2014","2014","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2015","2015","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2016","2016","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2017","2017","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2018","2018","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2019","2019","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2020","2020","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2021","2021","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01707","Pigeon peas, dry","2022","2022","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1961","1961","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1962","1962","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1963","1963","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1964","1964","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1965","1965","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1966","1966","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1967","1967","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1968","1968","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1969","1969","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1970","1970","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1971","1971","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1972","1972","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1973","1973","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1974","1974","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1975","1975","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1976","1976","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1977","1977","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1978","1978","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1979","1979","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1980","1980","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1981","1981","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1982","1982","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1983","1983","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1984","1984","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1985","1985","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1986","1986","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1987","1987","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1988","1988","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1989","1989","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1990","1990","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1991","1991","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1992","1992","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1993","1993","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1994","1994","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1995","1995","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1996","1996","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1997","1997","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1998","1998","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","1999","1999","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2000","2000","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2001","2001","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2002","2002","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2003","2003","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2004","2004","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2005","2005","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2006","2006","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2007","2007","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2008","2008","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2009","2009","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2010","2010","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2011","2011","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2012","2012","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2013","2013","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2014","2014","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2015","2015","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2016","2016","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2017","2017","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2018","2018","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2019","2019","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2020","2020","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2021","2021","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01318","Pineapples","2022","2022","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1961","1961","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1962","1962","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1963","1963","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1964","1964","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1965","1965","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1966","1966","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1967","1967","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1968","1968","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1969","1969","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1970","1970","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1971","1971","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1972","1972","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1973","1973","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1974","1974","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1975","1975","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1976","1976","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1977","1977","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1978","1978","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1979","1979","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1980","1980","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1981","1981","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1982","1982","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1983","1983","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1984","1984","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1985","1985","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1986","1986","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1987","1987","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1988","1988","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1989","1989","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1990","1990","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1991","1991","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1992","1992","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1993","1993","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1994","1994","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1995","1995","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1996","1996","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1997","1997","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1998","1998","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","1999","1999","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2000","2000","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2001","2001","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2002","2002","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2003","2003","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2004","2004","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2005","2005","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2006","2006","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2007","2007","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2008","2008","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2009","2009","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2010","2010","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2011","2011","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2012","2012","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2013","2013","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2014","2014","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2015","2015","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2016","2016","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2017","2017","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2018","2018","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2019","2019","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2020","2020","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2021","2021","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01375","Pistachios, in shell","2022","2022","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1961","1961","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1962","1962","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1963","1963","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1964","1964","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1965","1965","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1966","1966","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1967","1967","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1968","1968","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1969","1969","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1970","1970","","","","",""
"QCL","Crops and livestock products","208","Denmark","5419","Yield","01313","Plantains and cooking bananas","1971","1971","","","","",""
